Price,Open,High,Low,Close,Volume,Return,RSI,MACD,EMA_10,EMA_30,Target_Cls,Future_Close
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,,,
Date,,,,,,,,,,,,
2018-02-26,56.255612125321555,56.86893437749722,56.130363836435095,56.844085693359375,30912000,0.013837574105562522,59.81485819101004,0.01465025868316161,55.094815130592366,54.9949275791337,0,54.411678314208984
2018-02-27,56.84408766264965,56.87142387051713,55.50660804578497,55.54239273071289,42964000,-0.022899356138268434,52.5443694253332,0.05592892849018227,55.176192876068825,55.03024791149365,0,54.71683883666992
2018-02-28,55.76555729394104,56.04637437838349,54.8212237701049,54.866947174072266,49292000,-0.012160901312181505,49.20236526265451,0.033750703125598136,55.11996638479672,55.01971238004712,0,55.41962814331055
2018-03-01,55.146272864478725,55.23225546219297,53.04636358279445,53.251136779785156,55338000,-0.02944961361091858,42.27525953419004,-0.11290657843508711,54.78017918388552,54.905610728417315,1,56.132354736328125
2018-03-02,52.58363773099638,54.020523512211525,52.1924861225471,53.88384246826172,50162000,0.011881543319780308,45.51027581099809,-0.17605007370033832,54.61720887195392,54.839690195504055,1,57.69597625732422
2018-03-05,53.58513809336208,54.730763822915726,53.293881749322345,54.411678314208984,28648000,0.009795809314418591,48.1222989960947,-0.18140864126905853,54.57983967963665,54.81207652574309,1,57.9489631652832
2018-03-06,54.7764825024262,54.95193248468045,54.39874686988049,54.71683883666992,23382000,0.005608364452548864,49.62573616580193,-0.15919632470898648,54.60474861727906,54.80593215870611,1,56.65571212768555
2018-03-07,54.31525141309337,55.47728482807082,54.17061864294365,55.41962814331055,30748000,0.012844113833740511,53.00366162601438,-0.08391634482638466,54.75290853110296,54.84552544803544,1,57.1020393371582
2018-03-08,55.526984213425294,56.23473753400784,55.526984213425294,56.132354736328125,33862000,0.01286054448388807,56.21061535341531,0.03287569064801943,55.00371693205298,54.92854669244142,1,57.187530517578125
2018-03-09,56.63533595662131,57.7039279880955,56.37639089657869,57.69597625732422,42662000,0.02785597590446609,62.290228333519785,0.24873811110601451,55.49321862755684,55.107090535337086,1,56.382850646972656
2018-03-12,57.90522295599285,58.5568174599909,57.61446716685053,57.9489631652832,44306000,0.004384827580187878,63.18092746131447,0.4352077595515311,55.93971763441618,55.29043715662393,0,54.67559051513672
2018-03-13,58.24219802085202,58.54886103970121,56.3903055838225,56.65571212768555,43140000,-0.02231706948593748,55.91079588980671,0.4731772559377916,56.06989845137425,55.378519412821454,1,54.46335983276367
2018-03-14,56.94846134342193,57.64229821120022,56.776989111211506,57.1020393371582,41870000,0.007877885436631038,57.71903706729527,0.5331375532247051,56.25756043060769,55.48971424664964,1,54.3739013671875
2018-03-15,57.13584236598052,57.778487893099225,56.44448916464341,57.187530517578125,33382000,0.0014971650997461783,58.073738439477296,0.5808591617510857,56.42664590096595,55.59925078025793,0,52.34357833862305
2018-03-16,57.42311294645653,57.495675805463875,56.23076289879817,56.382850646972656,58656000,-0.014070897332384869,53.52239078146065,0.5474374219242932,56.41868312751262,55.64980561036857,0,51.021507263183594
2018-03-19,55.55481604429397,55.63483388699741,54.121411402268876,54.67559051513672,63656000,-0.030279776780452794,45.39375633519826,0.3788220036010159,56.10175719798973,55.58695302357942,0,52.390296936035156
2018-03-20,54.59258208266087,54.947952749766195,53.798345686519156,54.46335983276367,54598000,-0.0038816349375191406,44.48921179771359,0.22546876382964598,55.80386676794862,55.51446314030098,0,50.046852111816406
2018-03-21,54.302828743838,55.10452019963102,54.03642490488909,54.3739013671875,44898000,-0.0016425440121737855,44.09039287182926,0.09561448169694842,55.54387305871932,55.440878509777534,0,49.95937728881836
2018-03-22,53.678570425345335,53.8729043564547,52.169121838622104,52.34357833862305,69312000,-0.037340028534161296,36.16624087096254,-0.16917591805542997,54.96200129142908,55.2410526922837,0,51.547847747802734
2018-03-23,52.25511008579325,53.02101688343725,50.93800839851188,51.021507263183594,49880000,-0.025257560094318787,32.11828703984017,-0.4801692125625152,54.245547831748084,54.96882395492241,1,50.329654693603516
2018-03-26,52.216837714705335,52.64775555992921,50.22776735468965,52.390296936035156,65984000,0.02682769965596954,39.649727005462445,-0.6091617148398782,53.908229487073,54.80246737305872,0,50.630348205566406
2018-03-27,52.87787308797283,52.90968380364253,49.583630605618474,50.046852111816406,60816000,-0.044730512351932816,32.91626425504647,-0.8902236702388535,53.206160873389976,54.49565348523664,0,51.178565979003906
2018-03-28,49.796854065221204,50.94397376805064,48.90669245207533,49.95937728881836,77698000,-0.0017478586425897502,32.693078179056954,-1.1072619554175063,52.61583658528605,54.20299050482256,1,51.32419204711914
2018-03-29,50.25907960175081,52.090097393652826,49.90271540967147,51.547847747802734,69338000,0.03179524135782019,40.57298731091942,-1.1379722339100908,52.42165679665271,54.031690972111605,0,50.19645690917969
2018-04-02,51.0746867356014,51.66663753381271,49.41613469259724,50.329654693603516,65068000,-0.023632277726884254,36.99584595442877,-1.2462424423642133,52.041292777916496,53.792849921885285,1,50.70043182373047
2018-04-03,50.50460317144767,50.944466209737804,49.5652372198148,50.630348205566406,51322000,0.005974479932227883,38.43862572826613,-1.2928803888612777,51.78475740112557,53.58881755309052,1,51.51604080200195
2018-04-04,49.613948183991845,51.32916349903809,49.5284623350267,51.178565979003906,50724000,0.010827849162949876,41.08744575134422,-1.270953938932493,51.674540778921624,53.433317451536546,1,50.94744873046875
2018-04-05,52.00759346587592,52.02349692795792,50.89476823525984,51.32419204711914,35836000,0.0028454503429224953,41.803770063219254,-1.2276743965012287,51.61084100950299,53.29724484479994,0,51.55530548095703
2018-04-06,50.85003459740025,51.491189838828895,50.01255843479986,50.19645690917969,40134000,-0.02197277917018381,37.954987605064545,-1.269737109058788,51.35368026398966,53.0971940102438,1,51.4931755065918
2018-04-09,50.697944300932086,51.918127320917215,50.65619487103844,50.70043182373047,33220000,0.010040049548967644,40.587510492562124,-1.2480191600834942,51.23490782030617,52.94256419175907,1,51.99317932128906
2018-04-10,51.20590054840022,51.750137178728686,50.467826733565126,51.51604080200195,36620000,0.01608682508084147,44.678400210162636,-1.1517184079463405,51.28602290788722,52.85053042467797,0,53.64626693725586
2018-04-11,51.29238017832689,51.484727125389504,50.65619620587564,50.94744873046875,34060000,-0.011037184975424386,42.48230300800884,-1.1085018767025403,51.22446396653841,52.727750960535445,1,53.44894790649414
2018-04-12,51.26604371914165,51.92111166189601,50.996659389459715,51.55530548095703,32896000,0.011931053774725253,45.56289440541023,-1.0135202738178535,51.28461696915997,52.65210931669168,0,54.14775848388672
2018-04-13,52.0324446771911,52.33512615535484,51.20043274399854,51.4931755065918,25410000,-0.0012051131068980814,45.29585479651113,-0.9325106367627711,51.322536703238484,52.57733939345943,1,53.54487228393555
2018-04-16,51.96584311334484,52.25808913169154,51.387808777043865,51.99317932128906,29776000,0.009710098664108546,47.94023216639328,-0.8185283018661238,51.444471724702225,52.5396516468678,1,53.370418548583984
2018-04-17,52.743682853424176,53.92658727367817,52.53940639967502,53.64626693725586,54584000,0.031794316822820745,55.58463656699561,-0.5880277077034108,51.8447981269847,52.61104618173155,0,50.82717514038086
2018-04-18,53.628868612289025,53.77747534935068,53.206899801362226,53.44894790649414,31126000,-0.003678150261461788,54.55488408202484,-0.41647545310445366,52.136461723259146,52.66510435752269,1,50.844573974609375
2018-04-19,53.13234858684274,54.548355851738364,53.13234858684274,54.14775848388672,39884000,0.013074356086767214,57.55397920465386,-0.22157668389043295,52.50215204337324,52.7607594624494,0,51.85451126098633
2018-04-20,53.89030046791669,54.41117484780803,53.28542669034655,53.54487228393555,42434000,-0.011134093392445421,54.22895495745937,-0.11444661360329178,52.69173754165729,52.81134738641625,0,51.265045166015625
2018-04-23,53.82618507654327,54.07569196773654,53.016045123310406,53.370418548583984,69590000,-0.0032580848157873765,53.26992719920381,-0.04312510023139993,52.81513408837123,52.84741649365288,0,50.62538528442383
2018-04-24,52.64427658819286,52.90719943045034,50.34109190483127,50.82717514038086,128220000,-0.047652678719166675,41.69379021463738,-0.18963478356899088,52.45368700691843,52.71707834182888,1,51.72727584838867
2018-04-25,51.18055643894618,51.494674485318036,50.547352883917675,50.844573974609375,57860000,0.00034231361826542184,41.78699077213772,-0.30087255116204403,52.16112100104405,52.59627160845989,1,50.99666213989258
2018-04-26,51.35301754888472,52.287416080182766,50.71832381239791,51.85451126098633,50926000,0.019863226445388182,47.07534651504225,-0.30403110348365914,52.10537377557901,52.548416102171274,0,51.00907897949219
2018-04-27,51.96534733178921,52.27150983288331,51.07319875261639,51.265045166015625,40746000,-0.011367691655676637,44.53246317361584,-0.3500639471693887,51.95258675565839,52.465617977258006,0,52.236717224121094
2018-04-30,51.412663558153056,51.60898448440118,50.61146880673603,50.62538528442383,34492000,-0.012477505472205053,41.88822921131252,-0.4331672318117441,51.711277397252104,52.346893287397734,1,52.657196044921875
2018-05-01,50.51206395915561,51.77598352152352,50.22925989045984,51.72727584838867,35326000,0.02176557388697775,47.65427892255291,-0.4054401621775199,51.71418620654966,52.30691796875199,0,52.613956451416016
2018-05-02,51.391791536092704,51.88781729679729,50.85302284767111,50.99666213989258,34698000,-0.014124341491276393,44.501300411704214,-0.43737884890050793,51.58372728533928,52.22238533463203,1,54.12290573120117
2018-05-03,50.96285883323045,51.22727189409114,50.09406872816757,51.00907897949219,39282000,0.00024348337868751457,44.568425405948474,-0.45642714503848225,51.479245775185255,52.144107505268174,1,54.94398498535156
2018-05-04,50.676573983789694,52.28045743163193,50.599039868230605,52.236717224121094,36892000,0.02406705373218898,50.892452497457924,-0.3682183188509569,51.61696785680995,52.150082325839335,1,54.84010314941406
2018-05-07,52.38035674327428,52.9325451080232,52.20043603451245,52.657196044921875,34400000,0.008049487853471371,52.87553743588398,-0.2613701494509755,51.80610025464848,52.1827993399737,0,55.00014877319336
2018-05-08,52.91365745373982,52.943977930669085,52.268528256584716,52.613956451416016,26030000,-0.0008211526012318338,52.640123520457294,-0.17812793131810878,51.9529831995153,52.21061592780869,1,53.92012405395508
2018-05-09,52.88781647093076,54.37390286154543,52.788907098984005,54.12290573120117,47160000,0.028679639045554817,59.42863663005452,0.009492301006090997,52.34751456891273,52.33398946351143,1,53.88135528564453
2018-05-10,54.42360729228435,55.13981296427099,54.36794137956555,54.94398498535156,36414000,0.015170642504455323,62.572409017852145,0.22187923491304673,52.81960009917433,52.502376271372086,0,53.740699768066406
2018-05-11,54.69248990330289,55.11992671814422,54.53394065735139,54.84010314941406,30504000,-0.0018906862318995854,61.91868798362782,0.3774638459629287,53.18696429012701,52.65319736027802,1,53.16316223144531
2018-05-14,54.94895357896806,55.57420536628867,54.91068516180476,55.00014877319336,39338000,0.0029184048641055504,62.567541710308696,0.5078262109791325,53.516634196139066,52.80461358046611,0,53.87738037109375
2018-05-15,54.51803963368327,54.62837796155574,53.61743877160701,53.92012405395508,35738000,-0.019636759960269035,55.67372466650783,0.5180189556995529,53.58999598846925,52.87658199811057,0,53.44497299194336
2018-05-16,53.931060241544394,54.39279152473808,53.75909125657226,53.88135528564453,25628000,-0.0007190036927910981,55.43759636397049,0.5170087091543181,53.64297040613748,52.94140608117728,0,53.97429656982422
2018-05-17,53.75064227593559,54.22479600170925,53.500141889838645,53.740699768066406,25738000,-0.0026104673283079416,54.533897455206635,0.4991049851408036,53.66073938103364,52.992973415815285,0,53.94894790649414
2018-05-18,52.98224802432867,53.36644518531905,52.91664339852014,53.16316223144531,35482000,-0.010746743885241994,50.867276803079875,0.4333186744010007,53.57027080838122,53.00395333940432,1,53.880859375
2018-05-21,53.62837401758208,54.339111646189345,53.57867285450965,53.87738037109375,25180000,0.013434455545347168,54.905227285408124,0.43381325491127143,53.62610891069258,53.06030347048106,0,53.08513259887695
2018-05-22,54.16515639161356,54.26455871906535,53.293381977808146,53.44497299194336,22226000,-0.008025768442564862,52.11280248769038,0.3947629700237201,53.59317510728363,53.0851208589625,1,53.55232620239258
2018-05-23,53.18105360479335,54.075689668198244,53.02995934555361,53.97429656982422,23740000,0.009904085421853503,55.12176246602209,0.40189453685133714,53.66246991865464,53.14248703385681,0,54.672119140625
2018-05-24,54.02101781365871,54.03195002150652,53.295370240021555,53.94894790649414,20604000,-0.00046964323652254336,54.94371593150454,0.400879836443778,53.714556825534544,53.19451676757535,0,56.411678314208984
2018-05-25,54.003623944134326,54.15372472265519,53.807303016326095,53.880859375,22224000,-0.001262091924612796,54.435096422937114,0.39008484829651735,53.74479365271007,53.238796935796294,0,57.30830383300781
2018-05-29,53.47926848494179,53.74467884739452,52.83711972964403,53.08513259887695,36076000,-0.014768264377242879,48.754846232530454,0.31370504526196186,53.62485527928586,53.228883107607956,1,57.20790100097656
2018-05-30,53.35401451891663,53.62787332981411,53.00957983412617,53.55232620239258,28686000,0.008800837082688417,51.926678392057546,0.28755733837559916,53.61166817439617,53.24975040404568,1,57.005619049072266
2018-05-31,53.77748294699598,55.16913840553977,53.57867827459492,54.672119140625,79368000,0.02091025764222354,58.54910073186324,0.3531224481284667,53.80447744098323,53.341516128986285,1,56.382850646972656
2018-06-01,55.31177611597701,56.56873731934778,55.26902940154813,56.411678314208984,63202000,0.03181803085242718,66.31272909600106,0.5392351895811061,54.27851396338791,53.539591108678074,1,56.2978630065918
2018-06-04,56.585636713300694,57.547868216396,56.51108307286517,57.30830383300781,44754000,0.015894324466020793,69.48520154378281,0.7504305675512484,54.829384848773344,53.78273386508645,0,56.70492172241211
2018-06-05,57.388818987777846,57.70889794788969,57.03096456740496,57.20790100097656,32964000,-0.0017519770315278516,68.70494116671833,0.8993357737469978,55.26184233099211,54.00371238998259,0,57.0672492980957
2018-06-06,57.29488459793664,57.391306447558094,56.477289652898435,57.005619049072266,34934000,-0.003535909347571531,67.07084773851071,0.9896141041046036,55.578892643370324,54.19738378734321,0,56.870426177978516
2018-06-07,56.887821558926575,56.95193594124767,55.97032381631787,56.382850646972656,36108000,-0.010924684487041758,62.168402658018834,0.9993878054525709,55.72506682584347,54.33838164925479,0,57.659698486328125
2018-06-08,56.223309369057596,56.599550987987506,55.82668598919252,56.2978630065918,27284000,-0.0015073313854417902,61.507675524737174,0.9888765881255495,55.82921158597953,54.46479980134105,1,57.617942810058594
2018-06-11,56.309295601269945,57.044885724835886,56.23275497409298,56.70492172241211,24796000,0.0072304470202120275,63.50815554401175,1.0018439753777884,55.988431610785454,54.60932379624886,1,58.826202392578125
2018-06-12,56.71088509560456,57.095082252758814,56.71088509560456,57.0672492980957,26092000,0.006389702422257004,65.23984798184568,1.0294902081754955,56.1845802812055,54.76789963507769,0,58.58315658569336
2018-06-13,57.2705267855548,57.43752830061235,56.828180001023945,56.870426177978516,34302000,-0.0034489680602803885,63.47764805130158,1.023717290293412,56.30927953516423,54.90354650881323,1,58.850547790527344
2018-06-14,57.26705284091403,57.95194451848806,57.18703119803521,57.659698486328125,35422000,0.013878431399116709,67.2928724049321,1.070489948569879,56.55481025355766,55.081362765427095,0,58.1234130859375
2018-06-15,57.65024647786979,57.848558159897024,57.340606778085906,57.617942810058594,44438000,-0.0007241743776970067,66.89474079590767,1.0916049408667519,56.748107082012375,55.24501309088719,1,58.115962982177734
2018-06-18,57.290907758828006,58.853538601682764,57.20691214669361,58.826202392578125,33038000,0.020970196497688942,72.04817935966875,1.1920934634556986,57.12594259302433,55.47605756196403,0,56.62440490722656
2018-06-19,58.15671327097354,58.78792597425983,57.734247717565665,58.58315658569336,47282000,-0.004131590974763122,69.69783254438026,1.2378504072316616,57.39089059169142,55.67651556349496,1,56.293392181396484
2018-06-20,58.81227937720831,59.716357370026635,58.74915848857291,58.850547790527344,51686000,0.004564301762108869,70.82543746317637,1.2809236597809956,57.656282809661576,55.88129183620673,0,55.51406478881836
2018-06-21,58.92212405780654,59.161684641185204,57.82718931088118,58.1234130859375,44966000,-0.012355614890417144,63.8655478998287,1.2420680417850605,57.74121558716629,56.02594482006033,0,56.00312805175781
2018-06-22,58.22530782139626,58.39976054275453,57.63683419126995,58.115962982177734,34220000,-0.00012817732758996225,63.79637416720063,1.1968766742030184,57.80935147716836,56.160784701487266,0,56.12290954589844
2018-06-25,57.40571840283361,57.45492281895143,55.661179924688234,56.62440490722656,57682000,-0.02566520450514742,51.71866868050865,1.0288460221218045,57.59390664626985,56.190695682502714,0,56.76505661010742
2018-06-26,56.86595854301828,57.00164230441138,56.113471463980474,56.293392181396484,34688000,-0.00584576078763932,49.479913633488664,0.8590677607711967,57.357449470838326,56.1973212630765,0,55.48126220703125
2018-06-27,56.461382540848284,56.96884101410897,55.50213529614601,55.51406478881836,34538000,-0.01384402968765619,44.586392074500864,0.6540920915213704,57.02228861956197,56.15324020022114,1,56.724300384521484
2018-06-28,55.28791596286484,56.36197596160654,54.973801751184695,56.00312805175781,29726000,0.008809718128187871,48.05807757258038,0.5250581711581717,56.83698669814303,56.143555545481576,1,57.40969467163086
2018-06-29,56.27798156640525,56.72778332878497,56.015058747334926,56.12290954589844,31562000,0.002138835781278603,48.90244875732586,0.427534869310378,56.70715448864401,56.14222354550847,1,58.01605224609375
2018-07-02,55.43503583798271,56.808796815629506,55.00014405723574,56.76505661010742,23216000,0.011441799247486006,53.28660732517779,0.39748093857666333,56.71768214709189,56.1824063238697,0,58.009098052978516
2018-07-03,57.12838543415656,57.1527373744581,55.38931486221163,55.48126220703125,16448000,-0.022615927469146313,44.977939742031026,0.2669937648096834,56.49287852162632,56.137171219557544,1,58.223812103271484
2018-07-05,55.894776017719494,56.86595266966749,55.82121587531808,56.724300384521484,28594000,0.022404648489282142,52.67275519899479,0.2608773007771177,56.53495522397089,56.17505052052296,1,59.70492935180664
2018-07-06,56.74816148733042,57.46536057867689,56.5230103363246,57.40969467163086,21820000,0.01208290419561342,56.30159381133254,0.3077875663811014,56.693998759909064,56.254704981884764,1,59.86198425292969
2018-07-09,57.65422386686547,58.04835970565176,57.516549344075266,58.01605224609375,21584000,0.010561936932971028,59.276508064291605,0.3894034776646649,56.93437212103355,56.36834028925309,0,59.46884536743164
2018-07-10,58.15075034680526,58.32520305667231,57.78146316565885,58.009098052978516,21334000,-0.0001198667066441006,59.22670809524531,0.44835517078459475,57.12977683593263,56.474195628848285,1,60.29240798950195
2018-07-11,57.4365300933808,58.670132850063226,57.42410764714803,58.223812103271484,33252000,0.003701385773950072,60.33474720233979,0.5065611204513871,57.32869233908515,56.58707411106914,1,60.283958435058594
2018-07-12,58.39279894066711,59.74121078339865,58.305322315939264,59.70492935180664,44148000,0.02543834206369211,66.99732270484132,0.6645430994700376,57.76073543230724,56.78822606208447,1,59.597572326660156
2018-07-13,59.78146587233446,60.16118849239782,59.408204744243136,59.86198425292969,32612000,0.002630518163711626,67.61844392840415,0.7932736096230215,58.14278067242041,56.986533042139,0,59.53693771362305
2018-07-16,59.831667263492584,60.07520940408758,59.314270089207646,59.46884536743164,26784000,-0.006567421551496699,64.35347973082516,0.8537291852914848,58.38388334424063,57.14668222441595,1,60.18902587890625
2018-07-17,58.784453346878024,60.57471530605607,58.74767137572226,60.29240798950195,40162000,0.01384863985473217,67.85503886340099,0.9570628604642195,58.73088782519723,57.349632273776336,0,62.532470703125
2018-07-18,60.066262257086606,60.71536923749498,59.86894784111774,60.283958435058594,38948000,-0.00014014292553765628,67.78147285551368,1.0264415547839718,59.01326429971748,57.53894363902036,0,63.41666793823242
2018-07-19,59.97282044644005,60.46139115496501,59.52948018257131,59.597572326660156,38338000,-0.011385883180479173,61.90965185685183,1.014346294623401,59.11950212279796,57.67175839306164,0,63.891815185546875
2018-07-20,59.60453311443872,60.177596198903565,59.472819536107494,59.53693771362305,37938000,-0.0010174007206998903,61.403602975211086,0.9884735000715779,59.19539950294797,57.79209254277528,1,62.27104187011719
2018-07-23,59.426600105682446,60.39280557618198,59.24518536290118,60.18902587890625,65446000,0.010952665527068195,64.74146768015275,1.0089565659573125,59.37605884403129,57.94673340317083,1,61.13534927368164
2018-07-24,63.17113839147794,63.369946826186485,61.83614633145283,62.532470703125,107600000,0.03893475247354061,73.58316807965218,1.200447938985441,59.94995190932106,58.24258742252272,1,60.99519348144531
2018-07-25,62.25761881344463,63.53098022939205,62.0801818387139,63.41666793823242,51104000,0.01413980968871642,76.02598765936911,1.4073307264777526,60.580263914577664,58.57639906869754,1,61.28196716308594
2018-07-26,62.98127571112495,63.98625004033442,62.773522064156595,63.891815185546875,54686000,0.007492466298879785,77.24378344231705,1.5912839076152991,61.182364145662966,58.91932914075234,0,61.68654251098633
2018-07-27,64.07174305274853,64.18704884241369,61.85354375291369,62.27104187011719,48362000,-0.025367463903206322,65.09671312608374,1.587980022573511,61.380305550109185,59.13556867167911,0,61.53893280029297
2018-07-30,61.88137482826818,62.27103997861898,60.843600001070044,61.13534927368164,43896000,-0.018237892964828473,58.191305662431844,1.4766983098185875,61.33576804530417,59.26458677503411,0,61.51457214355469
2018-07-31,61.21835387003929,61.69052440966195,60.44698285291209,60.99519348144531,39382000,-0.0022925491373068096,57.382315468706196,1.3615027929254282,61.27384539732983,59.37623882060903,1,62.417659759521484
2018-08-01,61.58614264614432,61.923615288332236,60.88186658783987,61.28196716308594,36994000,0.004701578358430103,58.64904423262107,1.2786107267391529,61.27532208201275,59.49918903625271,1,62.690528869628906
2018-08-02,60.561787835893576,61.84956626220537,60.539919628476376,61.68654251098633,34704000,0.006601866203539419,60.43570468561369,1.2313695547534778,61.35008943273522,59.640308615267784,0,62.84608840942383
2018-08-03,61.887838230568825,61.95444014094318,61.10453772817073,61.53893280029297,21264000,-0.0023928997263393814,59.426825413212576,1.16854940542445,61.38442459047299,59.76280049817264,0,62.25215530395508
2018-08-06,61.71040009744222,61.752646272805016,61.15970199533394,61.51457214355469,22114000,-0.00039585764051741634,59.25103293784147,1.1040712371171821,61.408087781942385,59.87581802368116,1,62.05980682373047
2018-08-07,62.22729979590984,62.92660845767545,62.21686433406926,62.417659759521484,42506000,0.014680872913482856,63.55510941439817,1.1130133226274452,61.5916463233204,60.03980781309022,1,62.5319709777832
2018-08-08,62.46139993805155,63.20692879166448,62.232771544644955,62.690528869628906,34344000,0.004371665185120888,64.76607977300648,1.1291026539887596,61.79144314992194,60.210822074802394,1,61.24370193481445
2018-08-09,62.76010581822668,63.218852803913116,62.629389527873954,62.84608840942383,27326000,0.0024813882192384895,65.47047185311874,1.141250296788364,61.98319683346773,60.3808392576812,0,60.838130950927734
2018-08-10,62.583667039359455,62.68406665295169,61.98625198772105,62.25215530395508,26602000,-0.009450597809675165,60.497494798105,1.090382700291542,62.03209837355634,60.50156932518274,0,60.430084228515625
2018-08-13,62.18704589732032,62.921141977590906,61.979788974501055,62.05980682373047,27500000,-0.003089828445062559,58.93618559973551,1.022759118285613,62.03713627358799,60.60210077670196,1,60.73326110839844
2018-08-14,62.25165068108417,62.65373824687484,61.60751502359391,62.5319709777832,28080000,0.007608211791471309,61.55881673048936,0.9957878213873315,62.1271062198053,60.726608531610424,0,60.50761413574219
2018-08-15,61.84310774675237,62.225810874863015,60.94648465580092,61.24370193481445,37052000,-0.020601766149774048,51.831935908369125,0.860540553194447,61.96648725889787,60.75996939633327,0,60.72332000732422
2018-08-16,61.729286007160255,61.81427889871641,60.617951052283665,60.838130950927734,32176000,-0.006622248020186516,49.19644200996591,0.7124176229532821,61.76133156653966,60.765012077274854,0,60.694000244140625
2018-08-17,60.73774077817668,60.98177589181569,59.8411176387585,60.430084228515625,33092000,-0.00670708840055001,46.627611474333904,0.5556974390909701,61.51928659598983,60.74340382896781,1,61.468849182128906
2018-08-20,60.6691467235591,60.93008256244892,60.07471218392201,60.73326110839844,22218000,0.005016985889616743,48.76810088657917,0.450763286151421,61.37637287097321,60.74274945989882,0,62.439029693603516
2018-08-21,60.78644421725893,61.27054044103571,60.38932407980851,60.50761413574219,23082000,-0.003715377184398294,47.24926917511123,0.3454126866147931,61.218416737294845,60.72757943898549,1,61.921630859375
2018-08-22,60.34906159081849,60.96089359859169,60.29936043106712,60.72332000732422,22296000,0.003564937647320132,48.888022680883026,0.27614402218534906,61.128399150027455,60.727304636942826,0,62.85552978515625
2018-08-23,60.630382600412794,61.39032468552044,60.60403988294381,60.694000244140625,24666000,-0.0004828418996204453,48.66671303542811,0.2163878621398183,61.0494175307753,60.72515596643946,1,62.348079681396484
2018-08-24,60.93455128342422,61.501152850603425,60.706916405833674,61.468849182128906,24454000,0.012766483258171535,54.52549239411713,0.22891571058025306,61.125677831021406,60.773136173903296,1,61.22282409667969
2018-08-27,61.836146685813,62.51855458472486,61.66417771112083,62.439029693603516,28580000,0.015783287378620336,60.590473758484336,0.31351556756056453,61.364469078763605,60.880613175174275,0,60.20443344116211
2018-08-28,62.42063702423708,62.45344123053683,61.77799158823472,61.921630859375,27330000,-0.008286465000616805,56.27955624781344,0.33495069873134753,61.46577122069294,60.94777560641303,1,59.597572326660156
2018-08-29,62.37590808891398,62.98078186643592,62.26656326085002,62.85552978515625,36926000,0.015081949761661662,61.591482343293876,0.4224265625459154,61.7184545960499,61.07085652117067,0,58.84658432006836
2018-08-30,62.79340696479483,63.09609224870752,61.98873499465223,62.348079681396484,30104000,-0.0080732770130848,57.503228579383155,0.4456674554050295,61.83293188429473,61.15325801537879,0,58.52849197387695
